BibliographyType,ISBN,Identifier,Author,Title,Journal,Volume,Number,Month,Pages,Year,Address,Note,URL,Booktitle,Chapter,Edition,Series,Editor,Publisher,ReportType,Howpublished,Institution,Organizations,School,Annote,Custom1,Custom2,Custom3,Custom4,Custom5
7,"","DAABASH2023104549","Daabash, Rawan; Alqahtani, Mohammed Q.; Price, Richard Bengt; Alshabib, Abdulrahman; Niazy, Abdurahman; Alshaafi, Maan M.","Surface properties and Streptococcus mutans biofilm adhesion of ion-releasing resin-based composite materials","Journal of Dentistry",134,,"","104549",2023,"","","https://www.sciencedirect.com/science/article/pii/S0300571223001355","","","","","","","","","","","","","Objective To evaluate the adhesion of Streptococcus mutans (S. mutans) and related surface properties of ion-releasing resin-based composite (RBC) restorative materials. Methods Two ion-releasing RBCs, Activa (ACT) and Cention-N (CN), were compared to a conventional RBC (Z350) and a resin-modified glass ionomer cement (Fuji-II-LC). Ten disk-shaped specimens were fabricated for each material (n = 40). After standardized surface polishing procedure, the surface properties of the specimens were evaluated using surface roughness measurements by a profilometer and hydrophobicity using water contact angle measurements. To assess bacterial adhesion, the number of S. mutans bacteria was calculated from colony-forming units (CFU). Confocal laser scanning microscope analysis was done for qualitative & quantitative assessment. The data were analyzed using One-way ANOVA followed by Tukey's post-hoc test to compare the mean values of surface roughness, water contact angle and CFU values. To compare the mean dead cell percentage Kruskal-Wallis rank test and Conover test were used. A p-value of ≤ 0.05 was used to report the statistical significance. Results Z350 and ACT had the smoothest surfaces, followed by CN, and the roughest surface was seen in FUJI-II-LC. The lowest water contact angles were seen in CN, and Z350, and the highest were in ACT. S. mutans counts were the highest in ACT and the lowest in Z350 and CN. CN and Fuji-II-LC registered the highest percentage of dead bacterial cells, while the lowest were in ACT. Significance Surface properties did not significantly influence bacterial adhesion. More S. mutans bacteria accumulated on ACT than on the nanofilled composite and on CN. CN had antibacterial effects against Streptococcus mutans biofilms.","","Resin composites, Ion release, Surface properties, , Confocal laser scanning microscopy","",""
7,"","GIROTTO2023104410","dos Santos Girotto, Luiza Paloma; Chisini, Luiz Alexandre; Lynch, Christopher D.; Blum, Igor R.; Wilson, Nairn H. F.; Sarkis-Onofre, Rafael; de Carvalho, Rodrigo Varella; van de Sande, Françoise Hélène","Teaching of composite restoration repair in Brazilian dental schools","Journal of Dentistry",130,,"","104410",2023,"","","https://www.sciencedirect.com/science/article/pii/S0300571223000027","","","","","","","","","","","","","Objectives The aim was to investigate aspects of the teaching of restoration repair as a minimally invasive alternative to replacing defective direct composite restorations in undergraduate curricula teaching programs in Brazilian dental schools. Methods A 14-item validated survey questionnaire was mailed to directors/coordinators of operative/restorative dentistry teachers of Brazilian Dental Schools. Data were collected on demographic characteristics of the teachers and institutions, together with questions on the teaching of the repair of defective resin-based composite restorations as part of the school curriculum; the rationale behind the teaching; the nature of the teaching (preclinical and/or clinical); how techniques were taught, indications for repair, operative techniques, materials used, patient acceptability and expected longevity of completed repairs. Results Two hundred and twenty-two (94%) directors/ coordinators of dental curricula in Brazil were contacted. One hundred and thirty-one directors/coordinators (59%) replied, providing the e-mail address from the teacher responsible for the operative/restorative dentistry program in their school. Of these, 104 responded to the questionnaire (79% response rate). Ninety-three (89%) of the participating schools reported teaching composite repairs as an alternative to replacing restorations. Of the theoretical content, 43% was taught at preclinical and clinical levels, whereas most practical experience (53%) was acquired at clinical levels. Eighty-eight schools (95%) reported tooth substance preservation being the main reason for teaching repair techniques. All schools that taught repairs reported high patient acceptability. Conclusions The teaching of composite restoration repair as an alternative to restoration replacement is established in undergraduate programs in most of the Brazilian dental schools surveyed. Clinical significance The reasons for teaching restoration repair in Brazil were found to be quite unanimous among teachers, especially regarding the preservation of tooth structure. Variations were found in the clinical indications for repair, suggesting the need for further investigations. Monitoring repaired restorations should be encouraged and could contribute to future studies.","","Composite resins, Decision-making, Questionnaire, Restoration repair, Teaching","",""
7,"","KANZOW2020103321","Kanzow, Philipp; Büttcher, Amelie F.; Wilson, Nairn H. F.; Lynch, Christopher D.; Blum, Igor R.","Contemporary teaching of posterior composites at dental schools in Austria, Germany, and Switzerland","Journal of Dentistry",96,,"","103321",2020,"","","https://www.sciencedirect.com/science/article/pii/S0300571220300609","","","","","","","","","","","","","Objective To investigate current teaching and operative techniques for posterior composite resin restorations in dental schools in Austria, Germany, and Switzerland. Methods Data on teaching, including operative techniques applied in the placement of posterior composites, were collected by means of a 25-item validated questionnaire sent to the Heads of Department of Operative/Restorative Dentistry at all 38 dental schools in Austria, Germany, and Switzerland. Responses were compiled in Excel and analysed. Results Thirty-three schools responded to the survey, resulting in a response rate of 87 %. All dental schools indicated teaching of 2- and 3-surface posterior composite restorations. About one third only of the preclinical teaching is assigned to teaching posterior composite restorations, while the vast majority of posterior restorations placed by students in their clinical instruction are composite (89.6 ± 9.3 %). Most dental schools teach few contraindications to posterior composites, except for adverse reactions such as allergies. All dental schools consider moisture control to be important, while approaches to the management of exposed dentine differ. Conclusions The teaching of the placement of posterior composite restorations is common to all the dental schools in Austria, Germany, and Switzerland which participated in the present study. Most aspects of the teaching were found to be consistent amongst the schools. However, marked variations were observed in respect of operative techniques for the placement of posterior composites. Clinical significance Graduates from dental schools in Austria, Germany, and Switzerland may be found to have received theoretical, preclinical, and clinical instruction in posterior composites, but do show some variation in approach to the management of exposed dentine.","","Education, Minimally invasive dentistry, Operative dentistry, Posterior composites, Teaching","",""
7,"","BRESSER2019103227","Bresser, R. A.; Gerdolle, D.; van den Heijkant, I. A.; Sluiter-Pouwels, L. M. A.; Cune, M. S.; Gresnigt, M. M. M.","Up to 12 years clinical evaluation of 197 partial indirect restorations with deep margin elevation in the posterior region","Journal of Dentistry",91,,"","103227",2019,"","","https://www.sciencedirect.com/science/article/pii/S0300571219302295","","","","","","","","","","","","","Objectives Deep margin elevation (DME) relocates the cervical outline of large-sized cavity dimensions in the posterior area supragingivally, using a resin composite in a direct technique. The aim of this study is to evaluate the clinical performance of partial indirect restorations with DME and compare the effects of selected baseline variables on the (quality of) survival of the restorations. Methods All teeth that were restored in combination with indirect restorations and DME between 2007 and 2016 were eligible for inclusion. Overall cumulative survival rates were calculated (Kaplan–Meier estimates) and compared among subsets of variables. Qualitative evaluation of all surviving restorations was performed using the modified United States Public Health Service (USPHS) criteria using Chi-square tests. Results A total of 197 indirect restorations in 120 patients could be included. Restorations or teeth presenting with secondary caries, fracture of the restoration/tooth, debonding of the indirect restoration, root caries, severe periodontal breakdown or pulpal necrosis were considered as absolute failures (n = 8) leading to an overall cumulative survival rate of 95.9% (SE 2.9%) up to 12 years, with an average evaluation time of 57.7 months. Some indication of degradation of the restorations was seen over time. Indirect composite restorations showed more degradation compared to ceramic restorations (p = 0.000). More wear of the antagonist was observed when teeth were opposed to ceramic restorations (p = 0.04). Endodontic treatment negatively impacted the occurrence of fracture of restorations and teeth (p = 0.000). Conclusions Indirect restorations with DME have a good survival rate in this study, however longer follow-up is needed as degradation of the restorations is seen over time. Clinical significance This long-term study shows the possible clinical applicability of deep margin elevation.","","Partial indirect restoration, Clinical study, Adhesion, Deep margin elevation, Immediate dentin sealing, Margin relocation","",""
7,"","GE2022104272","Ge, Kelsey Xingyun; Quock, Ryan; Chu, Chun-Hung; Yu, Ollie Yiru","The preventive effect of glass ionomer restorations on new caries formation: A systematic review and meta-analysis","Journal of Dentistry",125,,"","104272",2022,"","","https://www.sciencedirect.com/science/article/pii/S0300571222003281","","","","","","","","","","","","","Objective To investigate the effectiveness of glass ionomer cement (GIC) restorations on preventing new caries in primary or permanent dentitions compared with other types of restorations. Data Randomized controlled clinical trials evaluating caries experience increment or caries incidence in patients with GIC restorations, including conventional GIC (CGIC) and resin-modified GIC (RMGIC) restorations, were included. Sources A systematic search of publications in English was conducted in PubMed/Medline, Web of Science, Cochrane, and Scopus databases. Study selection/results This review included 10 studies reporting caries preventive effect of GIC restorations and selected 5 studies for meta-analysis. Patients with GIC restorations showed lower caries incidence compared with other restorations in primary and permanent dentition [RR=0.67, 95% CI:0.55–0.82, p < 0.0001]. Patients with CGIC restorations showed lower caries incidence compared with amalgam restorations [RR=0.57, 95% CI:0.43–0.76, p = 0.0001] and RMGIC restorations [RR=0.70, 95% CI:0.56–0.87, p = 0.002], but no statistical difference with composite resin restorations [RR=0.73, 95% CI:0.51–1.04, p = 0.08] in primary dentition. Patients with RMGIC restorations showed no statistical differences of caries incidence compared with composite resin restorations in primary and permanent dentition [RR=0.83, 95% CI:0.56–1.22, p = 0.33]. Conclusions GIC restorations presented a better preventive effect on new caries than other restorations did in primary and permanent dentitions. CGIC restorations presented a better caries preventive effect on new caries than RMGIC and amalgam restorations in primary dentitions did. RMGIC restorations showed similar preventing effect on new caries with composite resin restorations in primary and permanent dentitions. Clinical significance This review affirmed the potential of GIC in preventing new caries development in the dentition.","","Glass ionomer cement, Resin-modified glass ionomer cement, Caries prevention, Fluoride, Systematic review","",""
7,"","TSUTSKOV2022104016","Tsutskov, Oleksandr; Voitovych, Viktoriia; Cavalcanti, Alessandro; Bilei, Anastasiia","C-Factor impact and class II direct restoration success: 1 year analysis using complex digitally improved research model","Journal of Dentistry",121,,"","104016",2022,"","","https://www.sciencedirect.com/science/article/pii/S0300571222000732","","","","","","","","","","","","","Purpose To verify the potential impact of the C-factor and its subcomponents on the clinical success of Class II direct composite restorations by using a complex digitally-improved research model. Methods During caries treatment 64 Class II cavities were prepared among patients of University Dental Clinic (Uzhhorod National University, Ukraine). Each prepared cavity was scanned by Medit i500 intraoral scanner (MEDIT corp., Seoul, Korea). The second scanning procedure was provided after direct composite restoration placement with its further contouring, polishing and occlusal correction. Obtained pairs of *.stl-files were imported into Autodesk Meshmixer software (Autodesk Inc., San Rafael, CA, USA), and pair-wised analyzed in means of exact cavity volume, the surface area of the cavity walls, width, length, and height of each cavity, exact filling volume, objectified C-factor value. Results Mean 1-year success rate for Class II restoration by the USPHS criteria was 90.71±4.27%, while no statistically significant correlation was registered between C-factor value (C=2) and registered level of composite direct restoration success (р > 0.05). Meanwhile, the statistical association was established (р < 0.05), when the C-factor was objectified as the ratio of absolute surfaces’ areas (Cmean=2.71±0.54) based on obtained digital scans. Geometrical subcomponents of C-factors, such as depth of cavity (р < 0.05) and restoration volume (р < 0.05) also demonstrated statistically augumented relations with clinical success of fillings after 1-year of monitoring. Conclusions Digitally-improved research model helped to establish the clinically valuable level of inter-relations between C-factor subcomponents and success of direct composite Class II restorations, while the analog investigational approach has not supported prominent evidence regarding such interdependence.","","c-factor, digital model, direct restoration, stl","",""
7,"","SCHWENDICKE2021103614","Schwendicke, Falk; Rossi, Jesus Gomez; Krois, Joachim; Basso, Matteo; Peric, Tamara; Turkun, Lezize Sebnem; Miletić, Ivana","Cost-effectiveness of glass hybrid versus composite in a multi-country randomized trial","Journal of Dentistry",107,,"","103614",2021,"","","https://www.sciencedirect.com/science/article/pii/S030057122100035X","","","","","","","","","","","","","Objectives We assessed the cost-effectiveness of two amalgam alternatives, glass hybrid (GH) and composite (CO) in a multi-country randomized controlled split-mouth trial. Materials University clinics in Croatia, Serbia, Italy and Turkey participated. Pairs of GH (EQUIA Forte, GC) and a nano-hybrid CO (TetricEvoCeram, IvoclarVivadent) were randomly placed in occlusal-proximal two-surfaced cavities in permanent molars of adults (n = 180/360 patients/molars). We used 3-years interim data for this evaluation. FDI-2 criteria were applied and teeth requiring repair, re-restoration, endodontic treatment or extraction recorded. Our outcome was the time until any or major complications (requiring endodontic treatment or extraction) occurred. Costs were calculated in US Dollar (USD) 2018, with the local currencies being converted using Purchasing Power Parities. To estimate initial and re-treatment costs, a payers’ perspective was taken and direct medical costs estimated from fee item catalogues. Incremental-cost-effectiveness ratios (ICER) were used to express the cost difference per gained or lost effectiveness. Results Overall costs were lower for GH than CO in Croatia, Turkey and Serbia, while this difference was minimal in Italy. GH tended to survive longer than CO in Croatia and Italy, and shorter in Serbia and Turkey; overall survival time was not significantly different (p = 0.67/log-rank). The cost-effectiveness differences indicated CO to be more expensive at limited (ICER: 268.5 USD/month without any complications) or no benefit at all (-186.2 USD/month without major complications). Conclusions GH was less costly than CO both initially and over 3 years. Efficacy differences were extremely limited. Clinical significance Given their low initial costs and as efficacy between GH and CO did not differ significantly, GH had a high chance of being more cost-effective within this specific trial.","","Caries, Clinical studies, Dental materials, Economic evaluation, Health services research","",""
7,"","TIAN2022104084","Tian, Fucong; Londono, Jimmy; Villalobos, Vanessa; Pan, Yixiang; Ho, Hung Xuan; Eshera, Ranya; Sidow, Stephanie J.; Bergeron, Brian E.; Wang, Xiaoyan; Tay, Franklin R.","Effectiveness of different cleaning measures on the bonding of resin cement to saliva-contaminated or blood-contaminated zirconia","Journal of Dentistry",120,,"","104084",2022,"","","https://www.sciencedirect.com/science/article/pii/S0300571222001415","","","","","","","","","","","","","Objective To investigate the effectiveness of different cleaning measures on the bonding of resin cement to saliva- or blood-contaminated zirconia. Methods One hundred and forty-one specimens (10 × 10 × 1.5 mm3) were fabricated from KATANATM zirconia blocks and contaminated with human saliva or sheep blood. Six cleaning measures were examined: water-rinse, H3PO4, 5.25% NaOCl, ZirCleanTM, Ivoclean and KATANATM Cleaner. Tensile bond strength was evaluated for 13 groups (N=10): six cleaning measures against two contaminations (12 experimental groups) and one uncontaminated control group. Scanning electron microscopy was used to observe the control and water-rinsed specimen surfaces. X-ray photoelectron spectroscopy (XPS) was conducted to identify carbon (C1s), nitrogen (N1s), phosphorous (P2p) and zirconium (Zr3d) peaks, from which the elemental ratios C/Zr, N/Zr and P/Zr were calculated. Results Although water-rinsing removed most of the contaminants from the zirconia surface, bond strength of resin cement was significantly lower compared with the control. Phosphoric acid was ineffective and NaOCl was less reliable in restoring bond strength. The three commercial cleaners (ZirCleanTM, Ivoclean, KATANATM Cleaner) out-performed the other cleaning measures and restored the bond strength of resin cement to zirconia except for the use of ZircleanTM on blood-contaminated surfaces. N/Zr decreased for all cleaned specimens and P/Zr ratio increased for phosphoric acid and KATANATM Cleaner groups. Differences in elemental ratios could indicate different cleaning mechanisms for the zirconia cleaners. Conclusion All three commercial zirconia cleaners are effective in decontaminating saliva-contaminated or blood-contaminated zirconia and increasing the bond strength of resin cement to contaminated zirconia. Clinical significance The use of water, phosphoric acid or concentrated sodium hypochorite for cleaning saliva- or blood-contaminated dental zirconia is not recommended. ZirCleanTM works well on decontamination of saliva-contaminated zirconia. Ivoclean or KATANATM Cleaner are useful for decontamination of both saliva- and blood-contaminated zirconia during the intraoral try-in stage to recover the original bond strength of cementation.","","Blood, Cleaner, Contamination, Saliva, Zirconia","",""
7,"","MEHTA2021103712","Mehta, Shamir B.; Bronkhorst, Ewald M.; Lima, Verônica P.; Crins, Luuk; Bronkhorst, Hilde; Opdam, Niek J. M.; Huysmans, Marie-Charlotte D. N. J. M.; Loomans, Bas A. C.","The effect of pre-treatment levels of tooth wear and the applied increase in the vertical dimension of occlusion (VDO) on the survival of direct resin composite restorations.","Journal of Dentistry",111,,"","103712",2021,"","","https://www.sciencedirect.com/science/article/pii/S0300571221001330","","","","","","","","","","","","","Objectives To investigate the effects of the level of pre-treatment tooth wear and increasing the VDO on the performance of direct resin composite restorations for the rehabilitation of pathological tooth wear. Methods Full-mouth (pre-treatment) grading was performed on digital greyscale scan records for 34 participants (35.3 ± 8.4 years) with signs of moderate-to-severe generalised tooth wear, using the Tooth Wear Evaluation System and the Basic Erosive Wear Examination. Each participant received full-mouth direct resin composite restorations, with increased VDO. The post-treatment increase in the VDO was determined. Recalls were planned after 1 month, and after 1, 3, and 5 years. Three ‘levels’ of restoration failure were described. The effects of the variables on the frequencies of restoration failure were calculated with a multivariable Cox regression, (p < 0.05). Results 1269 restorations were placed with a mean observation period of 62.4 months. Increasing the VDO by 1 mm significantly reduced the risks of all levels of anterior restoration failure (HR ≤ 0.62, p ≤ 0.025). A higher anterior BEWE surface score was associated with increased risks of Level 2- & 3- failures, (HR ≥ 1.29, p ≤ 0.019). Premolar restorations showed lower risks of Level 2- & 3- failure, compared to the molar restorations, (HR ≤ 0.5, p ≤ 0.005). Conclusion Levels of pre-treatment wear and the applied change in the VDO significantly affected failure risk. Clinical relevance Direct resin composite restorations for the rehabilitation of wear should be made as voluminous as possible, respecting the presenting biological, functional, and esthetic constraints.","","Severe tooth wear, Restorative treatment, Tooth wear, Composite resin restorations, Survival, Clinical study, Interventions, Increase vertical dimension of occlusion, TWES, TWES2.0, BEWE","",""
7,"","BHADILA2023104604","Bhadila, Ghalia Y.; Baras, Bashayer H.; Balhaddad, Abdulrahman A.; Williams, Mary Ann; Oates, Thomas W.; Weir, Michael D.; Xu, Hockin H. K.","Recurrent caries models to assess dental restorations: A scoping review","Journal of Dentistry",136,,"","104604",2023,"","","https://www.sciencedirect.com/science/article/pii/S0300571223001902","","","","","","","","","","","","","Objectives To review the literature on recurrent caries models used to evaluate restorative materials, compare reported methodology and parameters, and devise specific recommendations to be considered in future investigations. Data The following were extracted: study design, sample characteristics, source of teeth, name of restorations compared including controls, recurrent caries model type, type of demineralizing and remineralizing solutions, type of biofilm used, methods to detect recurrent caries. Sources Literature searches were performed in OVID Medline, EMBASE, SCOPUS, and Cochrane Library. Study selection For a study to be included, it had to examine dental materials for tooth restoration purposes only with a valid control group and evaluate restorative dental materials regardless of the form of the teeth caries model used or nature of the tooth structure used. A total of 91 studies were included. Most of the studies presented were in vitro. Human teeth were the main source of specimens utilized. Around 88% of the studies used specimens without an artificial gap, and 44% used a chemical model. S. mutans was the main bacterial species used in microbial caries models. Conclusion The findings of this review provided an insight into the performance of available dental materials assessed using different recurrent caries models, yet this review cannot be used as a guideline for material selection. Selecting the appropriate restorative material relies on several patient-related factors such as microbiota, occlusion, and diet that are not comprehensively taken into consideration in recurrent caries models and thus hinder reliable comparison. Clinical Significance Due to the heterogenicity of variables among studies on the performance of dental restorative materials, this scoping review aimed to provide insights for dental researchers concerning the available recurrent caries models, testing methods used, and aspects of comparison between these materials including their characteristics and limitations.","","Antibacterial agents, Bioactive, Composite resins, Tooth remineralization, Recurrent caries, Dental materials, Nanoparticles","",""
